21.69, ºC     ,20:15:33,TomaNro= 221,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.62, ºC     ,20:15:40,TomaNro= 222,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:15:41,TomaNro= 223,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.62, ºC     ,20:15:43,TomaNro= 224,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:15:44,TomaNro= 225,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.62, ºC     ,20:15:47,TomaNro= 226,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:15:49,TomaNro= 227,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.62, ºC     ,20:15:50,TomaNro= 228,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.69, ºC     ,20:15:54,TomaNro= 229,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.62, ºC     ,20:15:55,TomaNro= 230,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.56, ºC     ,20:16:49,TomaNro= 231,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.62, ºC     ,20:16:50,TomaNro= 232,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.56, ºC     ,20:16:51,TomaNro= 233,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.62, ºC     ,20:16:52,TomaNro= 234,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.56, ºC     ,20:16:56,TomaNro= 235,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.62, ºC     ,20:16:58,TomaNro= 236,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
21.56, ºC     ,20:17:1,TomaNro= 237,    T1 Goal: ,19.0,T2 Meta ,34.0,Modo ,2,
